"Step","test_ppolag_filter_dis_49600_2025-08-08_13-49-16_ftg_0.0 - Evaluate2/EpOverworkPhyValues","test_ppolag_filter_dis_49600_2025-08-08_13-49-16_ftg_0.0 - Evaluate2/EpOverworkPhyValues__MIN","test_ppolag_filter_dis_49600_2025-08-08_13-49-16_ftg_0.0 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.9 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.9 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.9 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.85 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.85 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.85 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.8 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.8 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.8 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.75 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.75 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.75 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.7 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.7 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.7 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.65 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.65 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.65 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.6 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.6 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.6 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.55 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.55 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.55 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.5 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.5 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.5 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.45 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.45 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.45 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.4 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.4 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.4 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.35 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.35 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.35 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.3 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.3 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.3 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.25 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.25 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.25 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.2 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.2 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.2 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.15 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.15 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.15 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.05 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.05 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.05 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.0 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.0 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.0 - Evaluate2/EpOverworkPhyValues__MAX"
"1517","","","","","","","","","","","","","","","","0.7354614777328136","0.7354614777328136","0.7354614777328136","0.6527407616412775","0.6527407616412775","0.6527407616412775","0.6057307793167919","0.6057307793167919","0.6057307793167919","0.5773292768199563","0.5773292768199563","0.5773292768199563","0.5019394112530323","0.5019394112530323","0.5019394112530323","0.48634582474215715","0.48634582474215715","0.48634582474215715","","","","0.35238204235815695","0.35238204235815695","0.35238204235815695","0.3549104987842513","0.3549104987842513","0.3549104987842513","","","","","","","","","","","","","","",""
"1518","","","","","","","","","","","","","","","","0.7309330661643543","0.7309330661643543","0.7309330661643543","0.6517623844651433","0.6517623844651433","0.6517623844651433","0.6215451522295471","0.6215451522295471","0.6215451522295471","0.5738756723333038","0.5738756723333038","0.5738756723333038","0.5011870665357554","0.5011870665357554","0.5011870665357554","0.45753545648122357","0.45753545648122357","0.45753545648122357","","","","0.49055149423364647","0.49055149423364647","0.49055149423364647","0.4033156939419989","0.4033156939419989","0.4033156939419989","","","","","","","","","","","","","","",""
"1519","","","","","","","","","","","","","","","","0.7343591124968348","0.7343591124968348","0.7343591124968348","0.6507854737546492","0.6507854737546492","0.6507854737546492","0.6206135333900109","0.6206135333900109","0.6206135333900109","0.5730155041122512","0.5730155041122512","0.5730155041122512","0.527394811128677","0.527394811128677","0.527394811128677","0.4856168528706298","0.4856168528706298","0.4856168528706298","","","","0.3518538655262768","0.3518538655262768","0.3518538655262768","0.35437853211082376","0.35437853211082376","0.35437853211082376","","","","","","","","","","","","","","",""
"1520","","","","","","","","","","","","","","","","0.7298374884538115","0.7298374884538115","0.7298374884538115","0.6518078755295691","0.6518078755295691","0.6518078755295691","0.6010019743164418","0.6010019743164418","0.6010019743164418","0.6290566473344797","0.6290566473344797","0.6290566473344797","0.5284278282990741","0.5284278282990741","0.5284278282990741","0.45684966776662306","0.45684966776662306","0.45684966776662306","","","","0.4898162185868952","0.4898162185868952","0.4898162185868952","0.40271117390446154","0.40271117390446154","0.40271117390446154","","","","","","","","","","","","","","",""
"1521","","","","","","","","","","","","","","","","0.7173065825816419","0.7173065825816419","0.7173065825816419","0.6583497316027198","0.6583497316027198","0.6583497316027198","0.6196833109311867","0.6196833109311867","0.6196833109311867","0.615984198858405","0.615984198858405","0.615984198858405","","","","0.4848889736372262","0.4848889736372262","0.4848889736372262","","","","0.3513264803657425","0.3513264803657425","0.3513264803657425","0.35384736278924295","0.35384736278924295","0.35384736278924295","","","","","","","","","","","","","","",""
"1522","","","","","","","","","","","","","","","","0.7140661246379847","0.7140661246379847","0.7140661246379847","0.6863229784842501","0.6863229784842501","0.6863229784842501","0.6067063756251484","0.6067063756251484","0.6067063756251484","0.6150609151959799","0.6150609151959799","0.6150609151959799","","","","0.4561649069639678","0.4561649069639678","0.4561649069639678","","","","0.48908204502684244","0.48908204502684244","0.48908204502684244","0.4021075599672354","0.4021075599672354","0.4021075599672354","","","","","","","","","","","","","","",""
"1523","","","","","","","","","","","","","","","","0.7129958283739063","0.7129958283739063","0.7129958283739063","0.6852942657439626","0.6852942657439626","0.6852942657439626","0.6187544827600735","0.6187544827600735","0.6187544827600735","0.5827284585110515","0.5827284585110515","0.5827284585110515","","","","0.4841621854042179","0.4841621854042179","0.4841621854042179","","","","0.35079988568993725","0.35079988568993725","0.35079988568993725","0.3533169896243777","0.3533169896243777","0.3533169896243777","","","","","","","","","","","","","","",""
"1524","","","","","","","","","","","","","","","","","","","0.6842670949160621","0.6842670949160621","0.6842670949160621","0.6123292221586527","0.6123292221586527","0.6123292221586527","0.5818550210651389","0.5818550210651389","0.5818550210651389","","","","0.4554811725325456","0.4554811725325456","0.4554811725325456","","","","0.4883489719015973","0.4883489719015973","0.4883489719015973","0.40150485077218884","0.40150485077218884","0.40150485077218884","","","","","","","","","","","","","","",""
"1525","","","","","","","","","","","","","","","","","","","0.6832414636894139","0.6832414636894139","0.6832414636894139","0.6178270467868076","0.6178270467868076","0.6178270467868076","0.5809828927932691","0.5809828927932691","0.5809828927932691","","","","0.48343648653633103","0.48343648653633103","0.48343648653633103","","","","0.3502740803140228","0.3502740803140228","0.3502740803140228","0.3000249511171121","0.3000249511171121","0.3000249511171121","","","","","","","","","","","","","","",""
"1526","","","","","","","","","","","","","","","","","","","0.6822173697563472","0.6822173697563472","0.6822173697563472","0.6178716798905598","0.6178716798905598","0.6178716798905598","0.5801120717331533","0.5801120717331533","0.5801120717331533","0.5530249555334394","0.5530249555334394","0.5530249555334394","0.45479846293395376","0.45479846293395376","0.45479846293395376","","","","0.487616997561745","0.487616997561745","0.487616997561745","0.3409444684623735","0.3409444684623735","0.3409444684623735","","","","","","","","","","","","","","",""
"1527","","","","","","","","","","","","","","","","","","","0.6811948108126502","0.6811948108126502","0.6811948108126502","0.6169010009246576","0.6169010009246576","0.6169010009246576","0.5792425559254435","0.5792425559254435","0.5792425559254435","0.5157936761978015","0.5157936761978015","0.5157936761978015","0.48271187540074284","0.48271187540074284","0.48271187540074284","","","","0.4868861203603429","0.4868861203603429","0.4868861203603429","0.34625884234854937","0.34625884234854937","0.34625884234854937","","","","","","","","","","","","","","",""
"1528","","","","","","","","","","","","","","","","","","","0.6801737845575649","0.6801737845575649","0.6801737845575649","0.6233348981247646","0.6233348981247646","0.6233348981247646","0.578374343413729","0.578374343413729","0.578374343413729","0.5099376394148191","0.5099376394148191","0.5099376394148191","0.45411677663209543","0.45411677663209543","0.45411677663209543","","","","0.486156338652917","0.486156338652917","0.486156338652917","0.3036659908816032","0.3036659908816032","0.3036659908816032","","","","","","","","","","","","","","",""
"1529","","","","","","","","","","","","","","","","0.708185477097638","0.708185477097638","0.708185477097638","0.6791542886937819","0.6791542886937819","0.6791542886937819","0.6159763430900199","0.6159763430900199","0.6159763430900199","0.577507432244531","0.577507432244531","0.577507432244531","0.5337020877555024","0.5337020877555024","0.5337020877555024","0.48198835036707793","0.48198835036707793","0.48198835036707793","","","","0.4854276507974582","0.4854276507974582","0.4854276507974582","0.3032108333487724","0.3032108333487724","0.3032108333487724","","","","","","","","","","","","","","",""
"1530","","","","","","","","","","","","","","","","0.7036169543890651","0.7036169543890651","0.7036169543890651","0.6781363209274349","0.6781363209274349","0.6781363209274349","0.6287200097337762","0.6287200097337762","0.6287200097337762","0.5766418204672994","0.5766418204672994","0.5766418204672994","0.5783520186070997","0.5783520186070997","0.5783520186070997","0.4534361120931761","0.4534361120931761","0.4534361120931761","","","","0.4847000551544185","0.4847000551544185","0.4847000551544185","0.4056734335445554","0.4056734335445554","0.4056734335445554","","","","","","","","","","","","","","",""
"1531","","","","","","","","","","","","","","","","0.7063878992950929","0.7063878992950929","0.7063878992950929","0.6771198789680961","0.6771198789680961","0.6771198789680961","0.615053071202414","0.615053071202414","0.615053071202414","0.575777506134407","0.575777506134407","0.575777506134407","0.5406668194300641","0.5406668194300641","0.5406668194300641","0.4812659098074047","0.4812659098074047","0.4812659098074047","","","","0.48397355008670734","0.48397355008670734","0.48397355008670734","","","","","","","","","","","","","","","","","",""
"1532","","","","","","","","","","","","","","","","0.7147233215780953","0.7147233215780953","0.7147233215780953","0.6761049605287707","0.6761049605287707","0.6761049605287707","0.6340281313936336","0.6340281313936336","0.6340281313936336","0.5749144873011464","0.5749144873011464","0.5749144873011464","0.5287663989254798","0.5287663989254798","0.5287663989254798","0.4527564677857002","0.4527564677857002","0.4527564677857002","","","","0.4832481339596881","0.4832481339596881","0.4832481339596881","","","","","","","","","","","","","","","","","",""
"1533","","","","","","","","","","","","","","","","0.7136520402575838","0.7136520402575838","0.7136520402575838","0.6750915633258916","0.6750915633258916","0.6750915633258916","0.6141311831844779","0.6141311831844779","0.6141311831844779","0.5740527620257247","0.5740527620257247","0.5740527620257247","","","","0.48054455209623154","0.48054455209623154","0.48054455209623154","","","","0.4825238051411741","0.4825238051411741","0.4825238051411741","","","","","","","","","","","","","","","","","",""
"1534","","","","","","","","","","","","","","","","0.7125823646544639","0.7125823646544639","0.7125823646544639","0.6740796850793148","0.6740796850793148","0.6740796850793148","0.6330778021216839","0.6330778021216839","0.6330778021216839","0.5731923283692598","0.5731923283692598","0.5731923283692598","","","","0.45207784218046787","0.45207784218046787","0.45207784218046787","","","","0.48180056200142524","0.48180056200142524","0.48180056200142524","","","","","","","","","","","","","","","","","",""
"1535","","","","","","","","","","","","","","","","0.7115142923619652","0.7115142923619652","0.7115142923619652","0.6730693235123139","0.6730693235123139","0.6730693235123139","0.613210676961963","0.613210676961963","0.613210676961963","0.5723331843957755","0.5723331843957755","0.5723331843957755","","","","0.47982427561050334","0.47982427561050334","0.47982427561050334","","","","0.48107840291314413","0.48107840291314413","0.48107840291314413","","","","","","","","","","","","","","","","","",""
"1536","","","","","","","","","","","","","","","","0.7104478209769244","0.7104478209769244","0.7104478209769244","0.6720604763515747","0.6720604763515747","0.6720604763515747","0.632128897275056","0.632128897275056","0.632128897275056","0.5714753281721976","0.5714753281721976","0.5714753281721976","","","","0.45140023375057114","0.45140023375057114","0.45140023375057114","","","","0.48035732625147254","0.48035732625147254","0.48035732625147254","0.3201392606476153","0.3201392606476153","0.3201392606476153","","","","","","","","","","","","","","",""
"1537","","","","","","","","","","","","","","","","0.7093829480997805","0.7093829480997805","0.7093829480997805","0.671053141327191","0.671053141327191","0.671053141327191","0.61229155046373","0.61229155046373","0.61229155046373","0.5706187577683491","0.5706187577683491","0.5706187577683491","","","","0.4791050787295977","0.4791050787295977","0.4791050787295977","","","","0.47963733039398765","0.47963733039398765","0.47963733039398765","0.3673685771835569","0.3673685771835569","0.3673685771835569","","","","","","","","","","","","","","",""
"1538","","","","","","","","","","","","","","","","","","","0.6700473161726583","0.6700473161726583","0.6700473161726583","0.6311814147187136","0.6311814147187136","0.6311814147187136","0.5697634712569464","0.5697634712569464","0.5697634712569464","0.5280618416757525","0.5280618416757525","0.5280618416757525","0.45072364097139084","0.45072364097139084","0.45072364097139084","","","","0.4789184137206985","0.4789184137206985","0.4789184137206985","0.36681793740086355","0.36681793740086355","0.36681793740086355","","","","","","","","","","","","","","",""
"1539","","","","","","","","","","","","","","","","","","","0.6690429986248697","0.6690429986248697","0.6690429986248697","0.6113738016217438","0.6113738016217438","0.6113738016217438","0.5689094667135943","0.5689094667135943","0.5689094667135943","0.5272703426858873","0.5272703426858873","0.5272703426858873","0.47838695983532126","0.47838695983532126","0.47838695983532126","","","","0.47820057461404225","0.47820057461404225","0.47820057461404225","0.3662681229586841","0.3662681229586841","0.3662681229586841","","","","","","","","","","","","","","",""
"1540","","","","","","","","","","","","","","","","","","","0.6618338508075665","0.6618338508075665","0.6618338508075665","0.6302353523208206","0.6302353523208206","0.6302353523208206","0.5680567422167824","0.5680567422167824","0.5680567422167824","0.5264800300545157","0.5264800300545157","0.5264800300545157","0.45004806232059286","0.45004806232059286","0.45004806232059286","","","","0.47748381145888064","0.47748381145888064","0.47748381145888064","0.3657191326199358","0.3657191326199358","0.3657191326199358","","","","","","","","","","","","","","",""
"1541","","","","","","","","","","","","","","","","","","","0.6855637004173162","0.6855637004173162","0.6855637004173162","0.6104574283710692","0.6104574283710692","0.6104574283710692","0.56720529584788","0.56720529584788","0.56720529584788","0.5256909020034337","0.5256909020034337","0.5256909020034337","0.47766991731190633","0.47766991731190633","0.47766991731190633","","","","0.47676812264249624","0.47676812264249624","0.47676812264249624","0.36517096514939024","0.36517096514939024","0.36517096514939024","","","","","","","","","","","","","","",""
"1542","","","","","","","","","","","","","","","","","","","","","","0.6292907079527362","0.6292907079527362","0.6292907079527362","0.5663551256911327","0.5663551256911327","0.5663551256911327","0.5249029567571031","0.5249029567571031","0.5249029567571031","0.47695394954600684","0.47695394954600684","0.47695394954600684","","","","0.47605350655458895","0.47605350655458895","0.47605350655458895","0.36462361931367027","0.36462361931367027","0.36462361931367027","","","","","","","","","","","","","","",""
"1543","","","","","","","","","","","","","","","","0.7079266423321467","0.7079266423321467","0.7079266423321467","","","","0.609542428649866","0.609542428649866","0.609542428649866","0.5765090760892052","0.5765090760892052","0.5765090760892052","0.5241161925426465","0.5241161925426465","0.5241161925426465","0.47623905492669505","0.47623905492669505","0.47623905492669505","","","","0.4753399615872722","0.4753399615872722","0.4753399615872722","0.3640770938812476","0.3640770938812476","0.3640770938812476","","","","","","","","","","","","","","",""
"1544","","","","","","","","","","","","","","","","0.7179118076672513","0.7179118076672513","0.7179118076672513","","","","0.6283474794890103","0.6283474794890103","0.6283474794890103","0.5653760488961616","0.5653760488961616","0.5653760488961616","0.5233306075898443","0.5233306075898443","0.5233306075898443","0.47552523184545775","0.47552523184545775","0.47552523184545775","","","","0.4746274861350696","0.4746274861350696","0.4746274861350696","0.36353138762243975","0.36353138762243975","0.36353138762243975","","","","","","","","","","","","","","",""
"1545","","","","","","","","","","","","","","","","0.7041664736273765","0.7041664736273765","0.7041664736273765","","","","0.6086288003993843","0.6086288003993843","0.6086288003993843","0.5853902550498602","0.5853902550498602","0.5853902550498602","0.52254620013113","0.52254620013113","0.52254620013113","0.47481247869619275","0.47481247869619275","0.47481247869619275","","","","0.473916078594911","0.473916078594911","0.473916078594911","0.3629864993094074","0.3629864993094074","0.3629864993094074","","","","","","","","","","","","","","",""
"1546","","","","","","","","","","","","","","","","","","","","","","0.6274056648073782","0.6274056648073782","0.6274056648073782","0.5680893583959591","0.5680893583959591","0.5680893583959591","0.5217629684015863","0.5217629684015863","0.5217629684015863","0.4741007938752051","0.4741007938752051","0.4741007938752051","","","","0.47320573736612925","0.47320573736612925","0.47320573736612925","0.36244242771615165","0.36244242771615165","0.36244242771615165","","","","","","","","","","","","","","",""
"1547","","","","","","","","","","","","","","","","","","","0.6507377767808296","0.6507377767808296","0.6507377767808296","0.6077165415639603","0.6077165415639603","0.6077165415639603","0.5672378631394629","0.5672378631394629","0.5672378631394629","0.5209809106389417","0.5209809106389417","0.5209809106389417","0.4733901757812037","0.4733901757812037","0.4733901757812037","","","","0.47249646085045616","0.47249646085045616","0.47249646085045616","0.36189917161851115","0.36189917161851115","0.36189917161851115","","","","","","","","","","","","","","",""
"1548","","","","","","","","","","","","","","","","","","","0.6593096102898014","0.6593096102898014","0.6593096102898014","0.6264652617887567","0.6264652617887567","0.6264652617887567","0.566387644168398","0.566387644168398","0.566387644168398","0.5202000250835659","0.5202000250835659","0.5202000250835659","0.4726806228152975","0.4726806228152975","0.4726806228152975","","","","0.4717882474520193","0.4717882474520193","0.4717882474520193","0.3613567297941595","0.3613567297941595","0.3613567297941595","","","","","","","","","","","","","","",""
"1549","","","","","","","","","","","","","","","","","","","0.6583213872269557","0.6583213872269557","0.6583213872269557","0.6068056500910112","0.6068056500910112","0.6068056500910112","0.5655386995697715","0.5655386995697715","0.5655386995697715","0.519420309978466","0.519420309978466","0.519420309978466","0.47197213338099203","0.47197213338099203","0.47197213338099203","","","","0.47108109557733824","0.47108109557733824","0.47108109557733824","0.3023236739289686","0.3023236739289686","0.3023236739289686","","","","","","","","","","","","","","",""
"1550","","","","","","","","","","","","","","","","","","","0.6573346453875089","0.6573346453875089","0.6573346453875089","0.6255262683172385","0.6255262683172385","0.6255262683172385","0.5646910274334577","0.5646910274334577","0.5646910274334577","0.5186417635692826","0.5186417635692826","0.5186417635692826","0.4712647058841858","0.4712647058841858","0.4712647058841858","","","","0.4311819921908598","0.4311819921908598","0.4311819921908598","0.36081510102260234","0.36081510102260234","0.36081510102260234","","","","","","","","","","","","","","",""
"1551","","","","","","","","","","","","","","","","0.743511479793231","0.743511479793231","0.743511479793231","0.6563493825512915","0.6563493825512915","0.6563493825512915","0.6058961239310308","0.6058961239310308","0.6058961239310308","0.5638446258521937","0.5638446258521937","0.5638446258521937","0.517864384104286","0.517864384104286","0.517864384104286","0.4705583387331666","0.4705583387331666","0.4705583387331666","","","","0.41965391158334936","0.41965391158334936","0.41965391158334936","0.3269933040626132","0.3269933040626132","0.3269933040626132","","","","","","","","","","","","","","",""
"1552","","","","","","","","","","","","","","","","0.7142578700202674","0.7142578700202674","0.7142578700202674","0.6553655965014619","0.6553655965014619","0.6553655965014619","0.6245886822800878","0.6245886822800878","0.6245886822800878","0.5629994929215758","0.5629994929215758","0.5629994929215758","0.5170881698343722","0.5170881698343722","0.5170881698343722","0.4698530303386081","0.4698530303386081","0.4698530303386081","","","","0.41199364945807304","0.41199364945807304","0.41199364945807304","0.3602742840851747","0.3602742840851747","0.3602742840851747","","","","","","","","","","","","","","",""
"1553","","","","","","","","","","","","","","","","0.7131872863537214","0.7131872863537214","0.7131872863537214","0.6543832850245008","0.6543832850245008","0.6543832850245008","0.6049879610375848","0.6049879610375848","0.6049879610375848","0.5621556267400545","0.5621556267400545","0.5621556267400545","0.5163131190130587","0.5163131190130587","0.5163131190130587","0.46914877911356606","0.46914877911356606","0.46914877911356606","","","","0.411376122245082","0.411376122245082","0.411376122245082","0.32650318179012155","0.32650318179012155","0.32650318179012155","","","","","","","","","","","","","","",""
"1554","","","","","","","","","","","","","","","","0.7121183073588705","0.7121183073588705","0.7121183073588705","0.6534024459102071","0.6534024459102071","0.6534024459102071","0.6236525015677358","0.6236525015677358","0.6236525015677358","0.5613130254089305","0.5613130254089305","0.5613130254089305","0.5155392298964807","0.5155392298964807","0.5155392298964807","0.468445583473475","0.468445583473475","0.468445583473475","","","","0.4107595206285396","0.4107595206285396","0.4107595206285396","0.35973427776503825","0.35973427776503825","0.35973427776503825","","","","","","","","","","","","","","",""
"1555","","","","","","","","","","","","","","","","0.7110509306305116","0.7110509306305116","0.7110509306305116","0.6524230769516924","0.6524230769516924","0.6524230769516924","0.6040811593673064","0.6040811593673064","0.6040811593673064","0.5604716870323504","0.5604716870323504","0.5604716870323504","0.5147665007433875","0.5147665007433875","0.5147665007433875","0.4677434418361443","0.4677434418361443","0.4677434418361443","","","","0.4101438432210919","0.4101438432210919","0.4101438432210919","0.3260137941499267","0.3260137941499267","0.3260137941499267","","","","","","","","","","","","","","",""
"1556","","","","","","","","","","","","","","","","0.7099851537670466","0.7099851537670466","0.7099851537670466","0.6865759704703209","0.6865759704703209","0.6865759704703209","0.6227177240737755","0.6227177240737755","0.6227177240737755","0.5596316097173026","0.5596316097173026","0.5596316097173026","0.5139949298151382","0.5139949298151382","0.5139949298151382","0.4670423526217551","0.4670423526217551","0.4670423526217551","","","","0.40952908863746446","0.40952908863746446","0.40952908863746446","0.3591950808471785","0.3591950808471785","0.3591950808471785","","","","","","","","","","","","","","",""
"1557","","","","","","","","","","","","","","","","0.7089209743704771","0.7089209743704771","0.7089209743704771","0.6845193290635011","0.6845193290635011","0.6845193290635011","0.6031757168798915","0.6031757168798915","0.6031757168798915","0.5587927915736128","0.5587927915736128","0.5587927915736128","0.5132245153756978","0.5132245153756978","0.5132245153756978","0.4663423142528563","0.4663423142528563","0.4663423142528563","","","","0.40891525549445923","0.40891525549445923","0.40891525549445923","0.3255251400409062","0.3255251400409062","0.3255251400409062","","","","","","","","","","","","","","",""
"1558","","","","","","","","","","","","","","","","0.7078583900463989","0.7078583900463989","0.7078583900463989","0.6834933197692533","0.6834933197692533","0.6834933197692533","0.6217843476949569","0.6217843476949569","0.6217843476949569","0.5579552307139398","0.5579552307139398","0.5579552307139398","0.5124552556916335","0.5124552556916335","0.5124552556916335","0.46564332515436135","0.46564332515436135","0.46564332515436135","","","","0.40830234241095137","0.40830234241095137","0.40830234241095137","0.3586566921184022","0.3586566921184022","0.3586566921184022","","","","","","","","","","","","","","",""
"1559","","","","","","","","","","","","","","","","0.7067973984039971","0.7067973984039971","0.7067973984039971","0.6522356346855732","0.6522356346855732","0.6522356346855732","0.6022716315380939","0.6022716315380939","0.6022716315380939","0.5571189252537713","0.5571189252537713","0.5571189252537713","0.5116871490321108","0.5116871490321108","0.5116871490321108","0.46494538375354444","0.46494538375354444","0.46494538375354444","","","","0.40769034800788617","0.40769034800788617","0.40769034800788617","0.3250372183635882","0.3250372183635882","0.3250372183635882","","","","","","","","","","","","","","",""
"1560","","","","","","","","","","","","","","","","0.7057379970560399","0.7057379970560399","0.7057379970560399","0.6691496397882444","0.6691496397882444","0.6691496397882444","0.6208523703311831","0.6208523703311831","0.6208523703311831","0.5562838733114196","0.5562838733114196","0.5562838733114196","0.5109201936688892","0.5109201936688892","0.5109201936688892","0.46424848848003714","0.46424848848003714","0.46424848848003714","","","","0.407079270908276","0.407079270908276","0.407079270908276","0.35811911036733446","0.35811911036733446","0.35811911036733446","","","","","","","","","","","","","","",""
"1561","","","","","","","","","","","","","","","","0.7046801836188737","0.7046801836188737","0.7046801836188737","0.6681466677456512","0.6681466677456512","0.6681466677456512","0.6013689013077215","0.6013689013077215","0.6013689013077215","0.5554500730080176","0.5554500730080176","0.5554500730080176","0.5101543878763188","0.5101543878763188","0.5101543878763188","0.4635526377658247","0.4635526377658247","0.4635526377658247","","","","0.40646910973719713","0.40646910973719713","0.40646910973719713","0.32455002802014854","0.32455002802014854","0.32455002802014854","","","","","","","","","","","","","","",""
"1562","","","","","","","","","","","","","","","","0.703623955712418","0.703623955712418","0.703623955712418","0.6562276209598275","0.6562276209598275","0.6562276209598275","0.6199217898855044","0.6199217898855044","0.6199217898855044","0.553915832186994","0.553915832186994","0.553915832186994","0.5093897299313365","0.5093897299313365","0.5093897299313365","0.4628578300452429","0.4628578300452429","0.4628578300452429","","","","0.4058598631217866","0.4058598631217866","0.4058598631217866","0.35758233438441617","0.35758233438441617","0.35758233438441617","","","","","","","","","","","","","","",""
